0.375, 0.10500000000000001, 0.305, -5042.457282324697
0.14500000000000002, 0.395, 0.995, -5158.689936650901
0.375, 0.765, 0.275, -51025.37628764073
0.385, 0.625, 0.245, -49347.57131454286
0.135, 0.435, 0.995, -6848.1701051918735
0.14500000000000002, 0.505, 0.125, -55684.62831138067
0.755, 0.855, 0.265, -58088.22196828795
0.35500000000000004, 0.115, 0.535, -231.96848435519593
0.115, 0.465, 0.455, -33277.43713779334
0.195, 0.47500000000000003, 0.365, -39358.678985532446
0.505, 0.775, 0.23500000000000001, -51969.62227641247
0.765, 0.315, 0.395, -40779.239280237685
0.23500000000000001, 0.435, 0.8350000000000001, -9844.998286277514
0.185, 0.405, 0.20500000000000002, -43855.25824478521
0.555, 0.325, 0.615, -19853.92697341057
0.295, 0.34500000000000003, 0.895, -4716.111389878761
0.215, 0.395, 0.885, -6513.244721664413
0.23500000000000001, 0.41500000000000004, 0.765, -10282.342110022224
0.295, 0.14500000000000002, 0.615, -153.4611622378553
0.465, 0.215, 0.805, -3853.528241724539
0.28500000000000003, 0.14500000000000002, 0.585, -109.24137648447498
0.255, 0.23500000000000001, 0.785, -1177.0619087134648
0.225, 0.275, 0.8150000000000001, -2018.327919901036
0.255, 0.165, 0.445, -3324.5100072863506
0.855, 0.5750000000000001, 0.715, -55852.7995595638
0.17500000000000002, 0.665, 0.895, -24090.06172602116
0.805, 0.595, 0.715, -53980.95478569477
0.17500000000000002, 0.35500000000000004, 0.995, -3905.968573011123
0.255, 0.5650000000000001, 0.995, -14721.683473186818
0.715, 0.515, 0.41500000000000004, -54005.365937337345
0.715, 0.305, 0.10500000000000001, -49526.764834519505
0.455, 0.245, 0.675, -5534.831954280718
0.855, 0.405, 0.325, -56064.66266034957
0.10500000000000001, 0.735, 0.935, -29387.675999696836
0.495, 0.765, 0.23500000000000001, -51821.869162489456
0.225, 0.245, 0.875, -1721.1180451134853
0.465, 0.505, 0.195, -48648.742047858876
0.225, 0.395, 0.8150000000000001, -7777.454969538867
0.28500000000000003, 0.045, 0.315, -169.3097436575216
0.8250000000000001, 0.385, 0.35500000000000004, -51836.83884474817
0.755, 0.865, 0.255, -57015.74873209529
0.6950000000000001, 0.495, 0.425, -51368.18685024747
0.47500000000000003, 0.215, 0.215, -32164.41012703197
0.155, 0.435, 0.405, -33995.98816003258
0.095, 0.585, 0.055, -72188.76106805108
