0.053750000000000006, 0.036081749679535695 
0.061250000000000006, 0.013684332152875013 
0.06875, 0.027724787784367017 
0.07625000000000001, 0.059058987554173374 
0.08375000000000002, 0.041891261865315686 
0.09125000000000001, 0.051420675830504955 
0.09875000000000002, 0.04463188629198787 
0.10625000000000001, 0.07345994467994667 
0.11375000000000002, 0.0262018292846555 
0.12125000000000002, 0.03616133259045642 
0.12875000000000003, 0.07419745900055558 
0.13625000000000004, 0.10631950938101863 
0.14375000000000004, 0.03630231089545694 
0.15125000000000002, 0.027648247817585153 
0.15875000000000003, 0.06367623284354891 
0.16625, 0.07733406920703999 
0.17375000000000002, 0.04625736034183107 
0.18125000000000002, 0.03858919796641966 
0.18875000000000003, 0.04851365946525683 
0.19625000000000004, 0.07084516536747072 
