0.065, 0.135, 0.595, -19.065085097427016
0.775, 0.025, 0.735, -18.96912414723882
0.17500000000000002, 0.23500000000000001, 0.625, -19.065085097433517
0.685, 0.895, 0.585, -19.065085097433517
0.10500000000000001, 0.7050000000000001, 0.28500000000000003, -19.065085097433517
0.965, 0.9550000000000001, 0.635, -19.065085097433517
0.5650000000000001, 0.985, 0.265, -19.065085097433517
0.915, 0.615, 0.645, -19.065085097433517
0.045, 0.195, 0.535, -19.065085097433517
0.5650000000000001, 0.845, 0.34500000000000003, -19.065085097433517
0.045, 0.905, 0.685, -19.065085097433517
0.07500000000000001, 0.23500000000000001, 0.425, -19.065085097433517
0.555, 0.015, 0.265, -18.18365677601978
0.35500000000000004, 0.925, 0.23500000000000001, -19.065085097433418
0.405, 0.905, 0.385, -19.065085097433517
0.545, 0.015, 0.305, -18.30956998499898
0.155, 0.505, 0.34500000000000003, -19.065085097433517
0.165, 0.085, 0.435, -19.0650774538252
0.885, 0.895, 0.735, -19.065085097433517
0.745, 0.875, 0.785, -19.065085097433517
0.865, 0.935, 0.735, -19.065085097433517
0.845, 0.975, 0.665, -19.065085097433517
0.47500000000000003, 0.795, 0.255, -19.065085097433517
0.07500000000000001, 0.595, 0.225, -19.065085097433514
0.7050000000000001, 0.875, 0.375, -19.065085097433517
0.9550000000000001, 0.855, 0.595, -19.065085097433517
0.805, 0.985, 0.735, -19.065085097433517
0.185, 0.23500000000000001, 0.495, -19.06508509743351
0.34500000000000003, 0.395, 0.6950000000000001, -19.065085097433517
0.055, 0.225, 0.215, -19.065085097429765
0.41500000000000004, 0.015, 0.275, -18.264872801816487
0.8350000000000001, 0.995, 0.685, -19.065085097433517
0.195, 0.095, 0.435, -19.065081371800183
0.045, 0.095, 0.485, -19.06508507590794
0.6950000000000001, 0.8250000000000001, 0.405, -19.065085097433517
0.28500000000000003, 0.35500000000000004, 0.645, -19.065085097433517
0.125, 0.465, 0.17500000000000002, -19.065085089580936
0.07500000000000001, 0.405, 0.215, -19.065085097433354
0.115, 0.405, 0.635, -19.065085097433517
0.20500000000000002, 0.335, 0.555, -19.065085097433517
0.765, 0.985, 0.605, -19.065085097433517
0.395, 0.115, 0.715, -19.065084865886057
0.045, 0.985, 0.585, -19.065085097433517
0.995, 0.195, 0.245, -19.06508509743351
0.095, 0.675, 0.675, -19.065085097433517
0.165, 0.255, 0.545, -19.065085097433517
0.545, 0.975, 0.295, -19.065085097433517
0.215, 0.155, 0.35500000000000004, -19.065085067369353
0.455, 0.795, 0.265, -19.065085097433517
0.07500000000000001, 0.325, 0.605, -19.065085097433517
0.025, 0.23500000000000001, 0.47500000000000003, -19.065085097433517
0.9450000000000001, 0.185, 0.34500000000000003, -19.065085097432913
0.155, 0.905, 0.685, -19.065085097433517
0.675, 0.095, 0.745, -19.065064486731643
0.685, 0.8150000000000001, 0.375, -19.065085097433517
0.745, 0.9550000000000001, 0.5650000000000001, -19.065085097433517
0.015, 0.6950000000000001, 0.685, -19.065085097433517
0.07500000000000001, 0.985, 0.655, -19.065085097433517
0.385, 0.795, 0.585, -19.065085097433517
0.485, 0.735, 0.445, -19.065085097433517
0.135, 0.07500000000000001, 0.525, -19.06507769179082
0.055, 0.095, 0.465, -19.06508506175808
0.385, 0.965, 0.395, -19.065085097433517
0.365, 0.935, 0.385, -19.065085097433517
0.905, 0.625, 0.545, -19.065085097433517
0.805, 0.785, 0.845, -19.065085097433517
0.055, 0.215, 0.505, -19.065085097433517
0.5750000000000001, 0.845, 0.385, -19.065085097433517
0.325, 0.025, 0.505, -18.986642758916094
0.515, 0.10500000000000001, 0.715, -19.065081919502592
0.23500000000000001, 0.215, 0.505, -19.065085097433144
0.115, 0.635, 0.28500000000000003, -19.065085097433517
0.535, 0.085, 0.7050000000000001, -19.065035416245273
0.275, 0.745, 0.635, -19.065085097433517
0.435, 0.8250000000000001, 0.405, -19.065085097433517
0.10500000000000001, 0.585, 0.215, -19.065085097432828
0.41500000000000004, 0.985, 0.28500000000000003, -19.065085097433517
0.155, 0.715, 0.685, -19.065085097433517
0.015, 0.925, 0.625, -19.065085097433517
0.805, 0.875, 0.525, -19.065085097433517
0.995, 0.605, 0.6950000000000001, -19.065085097433517
0.135, 0.215, 0.515, -19.065085097433517
0.005, 0.055, 0.865, -19.06507142692957
0.045, 0.20500000000000002, 0.515, -19.065085097433517
0.6950000000000001, 0.8350000000000001, 0.405, -19.065085097433517
0.20500000000000002, 0.365, 0.625, -19.065085097433517
0.365, 0.995, 0.595, -19.065085097433517
0.195, 0.34500000000000003, 0.5650000000000001, -19.065085097433517
0.585, 0.045, 0.745, -19.057980060684535
0.635, 0.895, 0.585, -19.065085097433517
0.14500000000000002, 0.965, 0.625, -19.065085097433517
0.595, 0.005, 0.28500000000000003, -18.070285056472013
0.595, 0.805, 0.435, -19.065085097433517
0.255, 0.6950000000000001, 0.655, -19.065085097433517
0.095, 0.515, 0.165, -19.06508509376551
0.965, 0.17500000000000002, 0.375, -19.065085097429197
0.995, 0.225, 0.585, -19.065085097433307
0.615, 0.015, 0.335, -18.378951895424287
0.775, 0.065, 0.41500000000000004, -19.06422074963273
0.20500000000000002, 0.305, 0.515, -19.065085097433517
0.115, 0.625, 0.635, -19.065085097433517
0.905, 0.9550000000000001, 0.605, -19.065085097433517
0.034999999999999996, 0.885, 0.455, -19.065085097433517
0.165, 0.6950000000000001, 0.675, -19.065085097433517
0.23500000000000001, 0.595, 0.735, -19.065085097433517
0.885, 0.935, 0.785, -19.065085097433517
0.9550000000000001, 0.485, 0.535, -19.065085097433517
0.10500000000000001, 0.14500000000000002, 0.545, -19.065085097423914
0.23500000000000001, 0.725, 0.675, -19.065085097433517
0.785, 0.855, 0.455, -19.065085097433517
0.20500000000000002, 0.715, 0.715, -19.065085097433517
0.045, 0.975, 0.515, -19.065085097433517
0.14500000000000002, 0.725, 0.665, -19.065085097433517
0.885, 0.625, 0.535, -19.065085097433517
0.505, 0.745, 0.385, -19.065085097433517
0.065, 0.115, 0.375, -19.06508509369781
0.10500000000000001, 0.465, 0.165, -19.065085086289855
0.245, 0.295, 0.495, -19.065085097433517
0.715, 0.885, 0.375, -19.065085097433517
0.595, 0.965, 0.335, -19.065085097433517
0.315, 0.275, 0.625, -19.065085097433517
0.675, 0.765, 0.495, -19.065085097433517
0.425, 0.805, 0.535, -19.065085097433517
0.034999999999999996, 0.195, 0.535, -19.065085097433517
0.745, 0.865, 0.805, -19.065085097433517
0.055, 0.135, 0.245, -19.065085094790046
0.045, 0.385, 0.165, -19.065085097407753
0.125, 0.645, 0.645, -19.065085097433517
0.385, 0.455, 0.745, -19.065085097433517
0.885, 0.845, 0.635, -19.065085097433517
0.23500000000000001, 0.7050000000000001, 0.665, -19.065085097433517
0.7050000000000001, 0.8250000000000001, 0.465, -19.065085097433517
0.065, 0.375, 0.165, -19.065085096897608
0.015, 0.735, 0.725, -19.065085097433517
0.735, 0.865, 0.47500000000000003, -19.065085097433517
0.10500000000000001, 0.745, 0.35500000000000004, -19.065085097433517
0.875, 0.935, 0.885, -19.065085097433517
0.055, 0.23500000000000001, 0.23500000000000001, -19.06508509743334
0.015, 0.605, 0.325, -19.065085097433517
0.10500000000000001, 0.665, 0.615, -19.065085097433517
0.135, 0.085, 0.365, -19.06507524737368
0.805, 0.855, 0.5650000000000001, -19.065085097433517
0.10500000000000001, 0.425, 0.615, -19.065085097433517
0.515, 0.685, 0.365, -19.065085097433517
0.495, 0.8250000000000001, 0.385, -19.065085097433517
0.055, 0.245, 0.17500000000000002, -19.065085097077368
0.295, 0.455, 0.655, -19.065085097433517
0.755, 0.015, 0.665, -18.7997719624598
0.055, 0.125, 0.605, -19.065085097402175
0.265, 0.315, 0.655, -19.065085097433517
0.095, 0.35500000000000004, 0.165, -19.06508508138725
0.455, 0.775, 0.525, -19.065085097433517
0.8350000000000001, 0.975, 0.615, -19.065085097433517
0.615, 0.015, 0.295, -18.279833018854386
0.07500000000000001, 0.995, 0.485, -19.065085097433517
0.545, 0.685, 0.335, -19.065085097433517
0.17500000000000002, 0.265, 0.615, -19.065085097433517
0.065, 0.155, 0.605, -19.06508509743341
0.045, 0.985, 0.515, -19.065085097433517
