0.005, 0.010008000736158583 
0.015, 0.010077632915370503 
0.025, 0.010003418991055953 
0.034999999999999996, 0.00999938039835299 
0.045, 0.009999122909236637 
0.055, 0.00999908885914762 
0.065, 0.009999082831054391 
0.07500000000000001, 0.009999080590089499 
0.085, 0.009999079993472444 
0.095, 0.009999078947177128 
0.10500000000000001, 0.00999907893788364 
0.115, 0.009999078710201817 
0.125, 0.009999078535014926 
0.135, 0.009999078443060909 
0.14500000000000002, 0.009999078401998521 
0.155, 0.009999078367499166 
0.165, 0.009999078245059701 
0.17500000000000002, 0.00999907828788337 
0.185, 0.00999907818306892 
0.195, 0.00999907827330832 
0.20500000000000002, 0.009999078195603717 
0.215, 0.009999078254803994 
0.225, 0.009999078266926005 
0.23500000000000001, 0.009999078155191026 
0.245, 0.009999078192021775 
0.255, 0.009999078063283416 
0.265, 0.00999907812853226 
0.275, 0.00999907811990441 
0.28500000000000003, 0.00999907820339054 
0.295, 0.009999078153326992 
0.305, 0.009999078086499424 
0.315, 0.009999078096242375 
0.325, 0.009999078137100633 
0.335, 0.009999078152610698 
0.34500000000000003, 0.009999078147138026 
0.35500000000000004, 0.00999907814171434 
0.365, 0.009999078111143055 
0.375, 0.009999078110094603 
0.385, 0.00999907810538811 
0.395, 0.009999078078856527 
0.405, 0.0099990780646959 
0.41500000000000004, 0.009999078137476832 
0.425, 0.009999078099964316 
0.435, 0.0099990780832997 
0.445, 0.00999907812583417 
0.455, 0.0099990781573514 
0.465, 0.009999078038649457 
0.47500000000000003, 0.009999078075300162 
0.485, 0.00999907814694664 
0.495, 0.009999078081069042 
0.505, 0.009999078067180589 
0.515, 0.009999078098392573 
0.525, 0.009999078073679075 
0.535, 0.009999078099988483 
0.545, 0.009999078133694961 
0.555, 0.009999078072421539 
0.5650000000000001, 0.009999078080496824 
0.5750000000000001, 0.009999078081241475 
0.585, 0.009999078131925526 
0.595, 0.009999078078946722 
0.605, 0.009999078032236139 
0.615, 0.00999907811611889 
0.625, 0.009999078069613414 
0.635, 0.009999078119484155 
0.645, 0.009999078061907347 
0.655, 0.009999078046728312 
0.665, 0.009999078121354602 
0.675, 0.009999078116199876 
0.685, 0.009999078124791705 
0.6950000000000001, 0.009999078085615802 
0.7050000000000001, 0.00999907806856014 
0.715, 0.009999078055957419 
0.725, 0.009999078091734611 
0.735, 0.009999078053372917 
0.745, 0.00999907803174686 
0.755, 0.009999078092719821 
0.765, 0.009999078185719408 
0.775, 0.00999907808819814 
0.785, 0.009999078169833892 
0.795, 0.009999078072868163 
0.805, 0.009999078112470972 
0.8150000000000001, 0.009999078111482573 
0.8250000000000001, 0.00999907809378519 
0.8350000000000001, 0.009999078139028362 
0.845, 0.009999078053535242 
0.855, 0.009999078084687689 
0.865, 0.009999078119568586 
0.875, 0.009999078097699421 
0.885, 0.009999078155706078 
0.895, 0.009999078024975542 
0.905, 0.009999078038802104 
0.915, 0.009999078089964732 
0.925, 0.009999078051259682 
0.935, 0.009999078138485754 
0.9450000000000001, 0.009999078030000897 
0.9550000000000001, 0.00999907811939269 
0.965, 0.009999078116207158 
0.975, 0.009999078046105739 
0.985, 0.0099990781062572 
0.995, 0.00999907808139849 
