0.10875, 0.082, 0.24437499999999998, -6.258069818767938
0.10125, 0.086, 0.24437499999999998, -5.37228184277744
0.10125, 0.07800000000000001, 0.24762499999999998, -6.0578013988405335
0.10125, 0.082, 0.25087499999999996, -5.420869398070209
0.10125, 0.082, 0.24762499999999998, -6.244784869708621
0.10875, 0.086, 0.24437499999999998, -5.141084320583271
0.10125, 0.086, 0.24112499999999998, -5.840203566449198
0.10875, 0.086, 0.24112499999999998, -5.336636957070924
0.10875, 0.086, 0.23462499999999997, -5.223738576013844
0.10125, 0.086, 0.23462499999999997, -6.1807319006606605
0.10125, 0.082, 0.23462499999999997, -5.735535274186379
0.10125, 0.082, 0.23462499999999997, -6.003997928944415
0.10125, 0.082, 0.23462499999999997, -5.312102337442667
0.10125, 0.082, 0.228125, -5.223674155873541
0.10125, 0.082, 0.224875, -5.716010805819302
0.10125, 0.082, 0.224875, -5.213305526543067
0.10125, 0.082, 0.228125, -5.394072539989782
0.10875, 0.082, 0.228125, -6.024462557243705
0.10875, 0.086, 0.228125, -6.5206626183632075
0.10875, 0.082, 0.228125, -6.545973697727174
0.10125, 0.082, 0.224875, -5.118368519233888
0.10125, 0.082, 0.228125, -5.255533338800397
0.10875, 0.086, 0.224875, -5.2473838185573705
0.10125, 0.086, 0.224875, -5.2621937104608705
0.09375, 0.07800000000000001, 0.224875, -6.412005827868455
0.10125, 0.07800000000000001, 0.224875, -6.327942802795542
0.10125, 0.07800000000000001, 0.221625, -6.262545376532982
0.10125, 0.082, 0.228125, -5.505175751607535
0.10125, 0.086, 0.231375, -5.713572289085462
0.10875, 0.086, 0.23462499999999997, -5.1376522949850045
0.10875, 0.094, 0.231375, -6.610222498610584
0.10125, 0.09, 0.231375, -8.171554201906519
0.10875, 0.09, 0.228125, -5.469160966769099
0.11624999999999999, 0.09, 0.224875, -6.335217809088643
0.10875, 0.09, 0.221625, -5.544025224637794
0.10875, 0.09, 0.221625, -5.828801199561331
0.10875, 0.09, 0.221625, -5.839753428671559
0.10875, 0.09, 0.228125, -5.641191065169405
0.10875, 0.09, 0.224875, -5.662903813291134
0.11624999999999999, 0.09, 0.228125, -5.511802589157487
0.11624999999999999, 0.09, 0.228125, -5.5093166680704595
0.10875, 0.09, 0.228125, -7.208556741062909
0.10875, 0.086, 0.228125, -6.120436295686961
0.11624999999999999, 0.086, 0.228125, -5.669017610995098
0.12375, 0.086, 0.228125, -6.8949631167679115
0.12375, 0.09, 0.224875, -7.467471686785439
0.11624999999999999, 0.086, 0.224875, -6.087053496424465
0.11624999999999999, 0.086, 0.228125, -5.837355996375608
0.11624999999999999, 0.086, 0.231375, -5.57797988030509
0.10875, 0.086, 0.231375, -5.990776543578782
0.11624999999999999, 0.09, 0.228125, -5.281370682890593
0.12375, 0.09, 0.224875, -6.282999984765995
0.11624999999999999, 0.086, 0.228125, -5.809969762291708
0.11624999999999999, 0.086, 0.23462499999999997, -5.7089295692516515
0.12375, 0.09, 0.23787499999999998, -5.662889459084248
0.11624999999999999, 0.094, 0.23787499999999998, -6.157828231936254
0.11624999999999999, 0.09, 0.23462499999999997, -5.271482718019767
0.11624999999999999, 0.094, 0.23787499999999998, -6.0523905806989085
0.12375, 0.094, 0.24112499999999998, -5.259498586188798
0.12375, 0.094, 0.24112499999999998, -5.556875324887976
0.12375, 0.094, 0.23787499999999998, -5.3244911536930335
0.13125, 0.094, 0.23787499999999998, -6.478480817243863
0.13125, 0.09, 0.23787499999999998, -7.731838958504438
0.13125, 0.09, 0.24112499999999998, -7.303519916737999
0.13125, 0.094, 0.24112499999999998, -6.1342107245906305
0.12375, 0.098, 0.24437499999999998, -5.91100977988293
0.13125, 0.098, 0.24437499999999998, -6.061124153728697
0.12375, 0.10200000000000001, 0.24762499999999998, -7.104614907567868
0.12375, 0.10200000000000001, 0.25087499999999996, -7.498265497698679
0.12375, 0.10200000000000001, 0.24437499999999998, -7.898165502975349
0.12375, 0.10200000000000001, 0.24762499999999998, -7.33695911823048
0.12375, 0.09, 0.25087499999999996, -5.357807080360374
0.11624999999999999, 0.09, 0.25087499999999996, -5.122962007999876
0.10875, 0.094, 0.24762499999999998, -6.807674336094781
0.10875, 0.094, 0.24437499999999998, -7.268979503846019
0.10875, 0.094, 0.24112499999999998, -6.639632483731944
0.10875, 0.098, 0.24112499999999998, -8.259160156255458
0.11624999999999999, 0.094, 0.24112499999999998, -6.389651954704712
0.11624999999999999, 0.09, 0.23787499999999998, -6.032946626151464
0.11624999999999999, 0.086, 0.23462499999999997, -6.158769382684241
0.10875, 0.082, 0.23787499999999998, -5.831411901009043
0.10875, 0.082, 0.24112499999999998, -6.034724127499809
0.10875, 0.086, 0.24762499999999998, -5.42220565504568
0.10875, 0.086, 0.24437499999999998, -5.456161734973719
0.10875, 0.09, 0.24437499999999998, -5.692617239395734
0.10875, 0.09, 0.24112499999999998, -5.603003428544511
0.10875, 0.086, 0.24437499999999998, -5.603523090106485
0.10875, 0.086, 0.24112499999999998, -5.073798979733702
0.10125, 0.086, 0.24437499999999998, -7.85339635048852
0.10125, 0.082, 0.24437499999999998, -7.0693821396912035
0.10875, 0.082, 0.24762499999999998, -6.064046655576005
0.10875, 0.082, 0.24762499999999998, -6.064046655576005
0.10125, 0.07800000000000001, 0.24762499999999998, -8.658564770295055
0.10875, 0.07800000000000001, 0.254125, -7.9991533659496525
0.10875, 0.082, 0.25087499999999996, -6.091287415821846
0.10875, 0.082, 0.254125, -5.961968488970939
0.10125, 0.082, 0.260625, -7.832989757125462
0.10875, 0.082, 0.25737499999999996, -6.113421434896612
0.10875, 0.082, 0.25737499999999996, -6.791749807883177
0.11624999999999999, 0.086, 0.25737499999999996, -6.118933080361414
0.10875, 0.09, 0.25737499999999996, -6.006632178724086
0.10875, 0.09, 0.25737499999999996, -5.942579827833306
0.10875, 0.094, 0.260625, -6.962567363967107
0.10875, 0.094, 0.260625, -6.956577805092934
0.10875, 0.09, 0.26387499999999997, -5.857667418411964
0.10875, 0.086, 0.260625, -5.524877595798461
0.10875, 0.082, 0.267125, -6.327775337797938
